Benchmark,Benchmark Type,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Numeric Similarity,Incorrect Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Incorrect Items (%),Validity Score,Faithfulness Score,Benchmark Score,Overall Score
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,33.0,0.0,6.0,0.0,0.0,0.0,,,16.0,144,564,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,64.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,412,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,88.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,493,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,66.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,588,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,34.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,651,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,53.0,0.0,9.0,0.0,0.0,0.0,,,16.0,144,645,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,67.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,525,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,40.0,0.0,5.0,0.0,0.0,0.0,,,16.0,144,483,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,69.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,545,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,70.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,567,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,87.0,0.0,9.0,0.0,0.0,0.0,,,16.0,144,418,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,56.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,679,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,32.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,695,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,54.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,526,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,86.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,855,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,67.0,0.0,6.0,0.0,0.0,0.0,,,16.0,144,570,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,53.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,687,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,80.0,0.0,10.0,0.0,0.0,0.0,,,16.0,144,538,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,51.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,565,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,50.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,609,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,,,,,0.0,0.0,,,16.0,16,531,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,,,,,0.0,0.0,,,16.0,16,693,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,,,,,0.0,0.0,,,16.0,16,531,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,,,,,0.0,0.0,,,16.0,16,752,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,,,,,0.0,0.0,,,12.0,16,493,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,,,,,0.0,0.0,,,16.0,16,572,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,,,,,0.0,0.0,,,14.0,16,440,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,,,,,0.0,0.0,,,0.0,16,575,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,,,,,0.0,0.0,,,6.0,16,456,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,,,,,0.0,0.0,,,11.0,16,608,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.8148148148148148,0.9074074074074074
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,,,,,0.0,0.0,,,0.0,16,527,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,,,,,0.0,0.0,,,1.0,16,694,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,,,,,0.0,0.0,,,8.0,16,656,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,,,,,0.0,0.0,,,9.0,16,538,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,,,,,0.0,0.0,,,0.0,16,823,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,,,,,0.0,0.0,,,2.0,16,547,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,,,,,0.0,0.0,,,8.0,16,369,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,,,,,0.0,0.0,,,0.0,16,581,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,,,,,0.0,0.0,,,0.0,16,576,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,,,,,0.0,0.0,,,0.0,16,853,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,,,,,,,,,,150,584,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,,,,,,,,,,4,325,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,,,,,,,,,,5,700,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,,,,,,,,,,321,1030,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,0.0,0.25
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,,,,,,,,,,5,671,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,,,,,,,,,,149,686,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,,,,,,,,,,155,748,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,,,,,,,,,,148,433,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,,,,,,,,,,148,511,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,,,,,,,,,,5,626,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_1,,,,,,,,,,4,620,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_2,,,,,,,,,,117,1080,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_3,,,,,,,,,,4,518,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_4,,,,,,,,,,149,613,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_5,,,,,,,,,,4,756,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_6,,,,,,,,,,4,659,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_7,,,,,,,,,,4,779,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_8,,,,,,,,,,4,759,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_9,,,,,,,,,,4,634,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,ASCII-Lower,16,list_10,,,,,,,,,,4,652,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,33.0,0.0,6.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,64.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,88.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,66.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,34.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,53.0,0.0,9.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_7,67.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_8,40.0,0.0,5.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_9,69.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_10,70.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,87.0,0.0,9.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,56.0,0.0,8.0,0.0,0.0,1.0,,,17.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0625,,1.0,0.96875,1.0,0.984375
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,32.0,0.0,8.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,54.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,86.0,1.0,8.0,1.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,,1.0,1.0,0.9645833333333333,0.9822916666666667
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,67.0,1.0,6.0,1.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,,1.0,1.0,0.9645833333333333,0.9822916666666667
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_7,53.0,2.0,7.0,2.0,0.0,1.0,,,17.0,153,0,True,False,,True,False,False,0.014705882352941176,0.11764705882352941,0.0,0.0625,,1.0,0.96875,0.9338235294117647,0.9512867647058824
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_8,80.0,1.0,10.0,1.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,,1.0,1.0,0.9645833333333333,0.9822916666666667
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_9,51.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_10,50.0,0.0,7.0,0.0,0.0,0.0,,,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,,,,,0.0,0.0,,,12.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.8571428571428571,0.9285714285714286
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,,,,,0.0,0.0,,,4.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.4,0.7
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,,,,,0.0,0.0,,,3.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,,,,,0.0,0.0,,,9.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.72,0.86
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,,,,,0.0,0.0,,,13.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.896551724137931,0.9482758620689655
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,,,,,0.0,0.0,,,13.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_7,,,,,0.0,0.0,,,8.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.6666666666666666,0.8333333333333333
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_8,,,,,0.0,0.0,,,5.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_9,,,,,0.0,0.0,,,11.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.8148148148148148,0.9074074074074074
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_10,,,,,0.0,0.0,,,14.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,,,,,0.0,0.0,,,6.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9090909090909091,0.9545454545454546
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,,,,,0.0,0.0,,,11.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9565217391304348,0.9782608695652174
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,,,,,0.0,0.0,,,12.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.0,0.5
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,,,,,0.0,0.0,,,10.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,,,,,0.0,0.0,,,7.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,,,,,0.0,0.0,,,12.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9600000000000001,0.98
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_7,,,,,0.0,0.0,,,1.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_8,,,,,0.0,0.0,,,7.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_9,,,,,0.0,0.0,,,11.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9,0.95
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_10,,,,,0.0,0.0,,,4.0,16,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_7,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_8,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_9,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_10,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_1,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_2,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_3,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_4,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_5,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,ASCII-Lower,16,list_6,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
